id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
K562|chr6_17985619-17986119	5	0.55838	0.6109	0.875478	1213	2	0.30261	0.083753	0.31195	1.0	409	3	0.30261	0.19984549199844778	-1.0
K562|chr6_12012928-12013428	8	0.55913	0.70337	0.897891	1214	2	0.02621	0.87736	0.97234	1.0	1510	2	0.02621	0.18169413059946718	-1.0
K562|chr1_230136424-230136924	8	0.55962	0.70337	0.897891	1215	3	0.076515	0.48718	0.84774	1.0	1146	4	0.076515	0.6428929520098288	-1.0
A549|chr2_54560976-54561476	8	0.55978	0.70337	0.897891	1216	2	0.45537	0.0065314	0.063277	1.0	47	6	0.45537	0.5618097617900294	-1.0
K562|chr8_22703382-22703882	8	0.55983	0.70337	0.897891	1217	3	0.1325	0.20896	0.6151	1.0	730	4	0.1325	0.4242714534250063	-1.0
A549|chr2_237699638-237700138	7	0.56037	0.6851	0.897891	1218	3	0.03691	0.53385	0.85257	1.0	1218	3	0.03691	0.7518370906803332	-1.0
A549|chr20_19996157-19996657	8	0.56107	0.70337	0.897891	1219	3	0.15566	0.016986	0.17281	1.0	111	5	0.15566	0.7362046517449987	-1.0
A549|chr5_132413369-132413869	8	0.56116	0.70337	0.897891	1220	2	0.36573	0.10136	0.42288	1.0	456	6	0.36573	0.5770861778760253	-1.0
A549|chr5_136025845-136026345	8	0.56301	0.70619	0.898059	1221	3	0.11272	0.1118	0.45204	1.0	494	4	0.11272	0.20865196380934692	-1.0
A549|chr3_71079037-71079537	7	0.56446	0.69271	0.897891	1222	3	0.086494	0.52353	0.84887	1.0	1206	3	0.086494	0.7465267716680879	-1.0
K562|chr1_27527691-27528191	6	0.56777	0.6757	0.897891	1223	2	0.33631	0.15623	0.49788	1.0	617	3	0.33631	0.6762641183519201	3.381585785198744
A549|chr7_47605767-47606267	8	0.56833	0.70937	0.898059	1224	2	0.21631	0.072797	0.34032	1.0	371	6	0.21631	0.1836313701105485	-1.0
K562|chr11_67284652-67285152	8	0.56958	0.70937	0.898059	1225	3	0.086244	0.089753	0.40236	1.0	429	4	0.086244	0.24809913032755773	-1.0
K562|chr19_3370630-3371130	8	0.56967	0.70937	0.898059	1226	2	0.49909	0.026204	0.21099	1.0	157	5	0.49909	0.2160396743973723	-1.0
A549|chr4_87114499-87114999	4	0.56983	0.61471	0.875478	1227	1	0.10077	0.48885	0.73962	1.0	1147	2	0.10077	0.7550588847119826	-1.0
A549|chr4_7832066-7832566	6	0.5722	0.6757	0.897891	1228	2	0.63398	0.010466	0.10267	1.0	68	4	0.63398	0.6894287682996577	-1.0
K562|chr19_5977637-5978137	4	0.57253	0.62109	0.881149	1229	2	0.0075706	0.82233	0.89506	1.0	1471	1	0.0075706	0.8202433166969052	4.975760693930908
A549|chr9_71748309-71748809	8	0.57456	0.70937	0.898059	1230	3	0.021761	0.41538	0.80067	1.0	1052	4	0.021761	0.24434536741855342	-1.0
A549|chr17_27349311-27349811	5	0.57572	0.62184	0.881443	1231	2	0.12897	0.3865	0.70381	1.0	1022	3	0.12897	0.8337468649135339	-1.0
A549|chr10_119370344-119370844	7	0.57665	0.69271	0.897891	1232	3	0.042505	0.067022	0.30539	1.0	341	3	0.042505	0.7772673536966299	-1.0
K562|chr19_41868123-41868623	8	0.5779	0.70937	0.898059	1233	3	0.30996	0.069633	0.33132	1.0	358	5	0.30996	0.4107976029129221	-1.0
K562|chr14_68800320-68800820	8	0.57936	0.70937	0.898059	1234	3	0.41653	0.10243	0.42723	1.0	461	5	0.41653	0.3081270151557914	-1.0
K562|chr20_32358211-32358711	8	0.58146	0.70937	0.898059	1235	3	0.14641	0.25125	0.66924	1.0	826	5	0.14641	0.5711400034092343	3.037147857148407
A549|chr17_27351667-27352167	8	0.5826	0.71283	0.899639	1236	3	0.082491	0.51554	0.87067	1.0	1193	3	0.082491	0.2856151025443727	-1.0
K562|chr6_42025415-42025915	8	0.58264	0.71283	0.899639	1237	3	0.045554	0.40432	0.79344	1.0	1043	4	0.045554	0.7745838049739499	-1.0
A549|chr3_127734317-127734817	6	0.58386	0.68303	0.897891	1238	2	0.045016	0.37456	0.74484	1.0	1009	2	0.045016	0.7671799256204888	-1.0
A549|chr6_71388286-71388786	6	0.58405	0.68303	0.897891	1239	2	0.34281	0.11501	0.40255	1.0	502	4	0.34281	0.4777382172415785	-1.0
K562|chr22_46595569-46596069	8	0.58524	0.71284	0.899639	1240	3	0.20947	0.074085	0.34032	1.0	377	4	0.20947	0.7601620519215022	-1.0
A549|chr11_122192851-122193351	8	0.58724	0.7165	0.90094	1241	2	0.20596	0.38532	0.78663	1.0	1020	4	0.20596	0.6790819330170644	-1.0
A549|chr10_33341865-33342365	8	0.58756	0.71651	0.90094	1242	1	0.3105	0.0094917	0.077716	1.0	64	5	0.3105	0.3906585108230721	-1.0
A549|chr7_47581116-47581616	7	0.58809	0.70632	0.898059	1243	2	0.24287	0.15484	0.52673	1.0	613	5	0.24287	0.49605033981213587	-1.0
A549|chr10_33258999-33259499	8	0.589	0.71948	0.90094	1244	3	0.14091	0.24143	0.65663	1.0	803	4	0.14091	0.576612012384131	-1.0
K562|chr10_5476448-5476948	7	0.59267	0.71162	0.899639	1245	2	0.48562	0.13634	0.45702	1.0	552	5	0.48562	0.224585763501643	-1.0
K562|chr10_21535107-21535607	8	0.593	0.71949	0.90094	1246	3	0.39613	0.064804	0.31398	1.0	333	5	0.39613	0.6873095185013031	4.627603567576888
A549|chr12_76029839-76030339	3	0.59556	0.57475	0.860798	1247	1	0.40098	0.19267	0.41501	1.0	697	2	0.40098	0.722996752786013	-1.0
A549|chr1_8358506-8359006	6	0.59572	0.6952	0.897891	1248	2	0.2458	0.19392	0.53491	1.0	700	4	0.2458	0.3723910204539993	-1.0
K562|chr6_7173173-7173673	8	0.59818	0.72726	0.905559	1249	3	-0.012648	0.69214	0.92485	1.0	1363	3	-0.012648	0.5996257116434901	-1.0
A549|chr20_38168944-38169444	8	0.60071	0.73091	0.905559	1250	2	0.42335	0.036774	0.23375	1.0	211	6	0.42335	0.7613626395700931	-1.0
K562|chr22_41830898-41831398	8	0.60225	0.73091	0.905559	1251	2	0.081469	0.51883	0.87067	1.0	1198	4	0.081469	0.7945690379748341	-1.0
A549|chr15_78067755-78068255	8	0.60261	0.73091	0.905559	1252	3	0.23953	0.068518	0.32914	1.0	354	5	0.23953	0.7124790561309092	-1.0
K562|chr10_131908174-131908674	8	0.60472	0.73091	0.905559	1253	3	0.10555	0.43145	0.80566	1.0	1077	4	0.10555	0.5076188179782337	-1.0
A549|chr13_110319363-110319863	8	0.60477	0.73091	0.905559	1254	2	0.42993	0.065739	0.32056	1.0	337	5	0.42993	0.6398168137580922	-1.0
A549|chr9_113529963-113530463	5	0.60524	0.62734	0.88528	1255	2	0.62311	0.081115	0.30643	1.0	401	3	0.62311	0.6855806521538085	-1.0
A549|chr11_65439690-65440190	6	0.60653	0.69974	0.897891	1256	2	0.077915	0.070137	0.30315	1.0	360	3	0.077915	0.5545961879546673	-1.0
A549|chr9_113594523-113595023	7	0.60762	0.71822	0.90094	1257	2	0.068281	0.34162	0.71578	1.0	957	3	0.068281	0.4994448425698855	-1.0
A549|chr18_58287579-58288079	8	0.60779	0.73092	0.905559	1258	3	0.42379	0.082065	0.37002	1.0	405	5	0.42379	0.22209725259644947	-1.0
K562|chr15_92831013-92831513	7	0.60872	0.71823	0.90094	1259	2	0.51681	0.080765	0.35388	1.0	399	5	0.51681	0.814896326046016	-1.0
A549|chr12_76025160-76025660	7	0.609	0.71823	0.90094	1260	1	0.58965	0.030753	0.18875	1.0	178	6	0.58965	0.15253036306493	-1.0
A549|chr12_106108906-106109406	8	0.60912	0.73092	0.905559	1261	3	0.11138	0.21362	0.62988	1.0	738	4	0.11138	0.24237672965537266	-1.0
A549|chr20_38117186-38117686	8	0.61117	0.73092	0.905559	1262	2	0.2034	0.30744	0.72805	1.0	919	4	0.2034	0.1683916622700949	-1.0
A549|chr10_102777583-102778083	8	0.6114	0.73092	0.905559	1263	2	0.1978	0.067243	0.32913	1.0	342	6	0.1978	0.6352585298974517	-1.0
#chr3_46371743_46371765_46371744	1	0.61155	0.55442	0.849429	1264	0	0.24904	0.38845	0.44558	1.0	1027	1	0.24904	-1.0	-1.0
K562|chr1_246566186-246566686	8	0.61327	0.73857	0.908648	1265	3	0.19549	0.19066	0.58248	1.0	690	5	0.19549	0.8489070000475349	3.3514253346910063
A549|chr16_89359323-89359823	8	0.6159	0.73858	0.908648	1266	3	0.23148	0.074745	0.34032	1.0	379	4	0.23148	0.8392420340693483	-1.0
A549|chr3_71027091-71027591	7	0.61802	0.72313	0.903662	1267	1	0.35693	0.093557	0.39686	1.0	442	5	0.35693	0.4140107172499402	-1.0
A549|chr2_43271161-43271661	8	0.61813	0.74222	0.908707	1268	3	0.082421	0.28619	0.70484	1.0	884	4	0.082421	0.3179553648840937	-1.0
A549|chr20_38167950-38168450	5	0.61957	0.65153	0.897891	1269	2	-0.06487	0.25139	0.57091	1.0	827	2	-0.06487	0.26203493439670467	-1.0
K562|chr11_117986523-117987023	6	0.62063	0.70425	0.897891	1270	2	0.257	0.28684	0.6576	1.0	885	4	0.257	0.8905043017649588	3.151773923348828
K562|chr8_38148057-38148557	6	0.62164	0.70425	0.897891	1271	1	0.19148	0.2552	0.61268	1.0	831	4	0.19148	0.39997478139260695	-1.0
K562|chr10_21531127-21531627	8	0.62202	0.74523	0.908979	1272	3	0.21588	0.19815	0.58854	1.0	713	5	0.21588	0.26326619410377106	-1.0
K562|chr19_45887609-45888109	7	0.62257	0.73623	0.908648	1273	2	0.37689	0.13613	0.45702	1.0	550	5	0.37689	0.7595638436757058	-1.0
A549|chr15_60411996-60412496	8	0.62275	0.74524	0.908979	1274	3	0.49584	0.081978	0.37002	1.0	404	5	0.49584	0.8219421012853396	-1.0
A549|chr7_131010041-131010541	8	0.62455	0.74524	0.908979	1275	3	0.14007	0.012987	0.13338	1.0	82	4	0.14007	0.19412733119305797	-1.0
A549|chr7_55020799-55021299	5	0.62483	0.65153	0.897891	1276	1	0.99379	0.0040947	0.033513	1.0	26	4	0.99379	0.46164589302119596	-1.0
K562|chr17_82097646-82098146	2	0.62751	0.55187	0.849429	1277	1	0.51167	0.10318	0.24449	1.0	465	1	0.51167	0.7478838461786065	5.07827191745736
A549|chr6_71406843-71407343	8	0.62756	0.74824	0.908979	1278	2	0.4992	0.075794	0.34032	1.0	384	6	0.4992	0.22869551660981452	-1.0
A549|chr13_110326639-110327139	7	0.62848	0.73623	0.908648	1279	3	-0.066598	0.1714	0.54796	1.0	652	3	-0.066598	0.7455222570004005	-1.0
K562|chr19_4399021-4399521	7	0.63004	0.73623	0.908648	1280	2	0.21673	0.37745	0.76031	1.0	1011	4	0.21673	0.31925313362372815	-1.0
K562|chr19_19131874-19132374	8	0.63014	0.75167	0.908979	1281	3	-0.040666	0.82147	0.96245	1.0	1470	1	-0.040666	0.39502102594543304	-1.0
A549|chr1_8017039-8017539	8	0.63074	0.75167	0.908979	1282	3	0.49185	0.17781	0.55555	1.0	664	5	0.49185	0.20384710167228592	-1.0
K562|chr17_75150945-75151445	8	0.63094	0.75167	0.908979	1283	3	0.20272	0.23722	0.65408	1.0	796	5	0.20272	0.4409831196409542	-1.0
A549|chr15_77992780-77993280	8	0.63155	0.75167	0.908979	1284	2	0.27067	0.032802	0.2203	1.0	188	6	0.27067	0.5959360555281819	-1.0
K562|chr16_85305559-85306059	8	0.63302	0.75482	0.908979	1285	3	0.045984	0.2569	0.67555	1.0	834	4	0.045984	0.8083937088746558	-1.0
A549|chr11_65508214-65508714	8	0.63462	0.75482	0.908979	1286	3	0.69808	0.024998	0.20568	1.0	153	5	0.69808	0.5944992582508789	-1.0
A549|chr10_33194030-33194530	8	0.63478	0.75482	0.908979	1287	2	0.49227	0.00035296	0.0068233	1.0	3	4	0.49227	0.20485347212490393	-1.0
A549|chr3_71045556-71046056	8	0.63528	0.75482	0.908979	1288	3	0.26158	0.015776	0.15495	1.0	105	4	0.26158	0.20423926848834179	-1.0
A549|chr7_130908989-130909489	8	0.6355	0.75482	0.908979	1289	2	0.15317	0.22019	0.63241	1.0	756	4	0.15317	0.6392689335685475	-1.0
A549|chr2_20526622-20527122	5	0.63586	0.67034	0.897891	1290	2	-0.046774	0.44405	0.75857	1.0	1095	2	-0.046774	0.7552107076996317	-1.0
A549|chr6_11185067-11185567	7	0.63787	0.74126	0.908707	1291	2	0.21503	0.20995	0.60622	1.0	734	4	0.21503	0.2190705886766881	-1.0
K562|chr18_3622908-3623408	8	0.63856	0.75482	0.908979	1292	3	0.29158	0.058795	0.2982	1.0	314	5	0.29158	0.43555864210004486	-1.0
K562|chr17_82097400-82097900	6	0.64033	0.70425	0.897891	1293	2	0.13567	0.1343	0.44702	1.0	540	3	0.13567	0.46025758833790115	5.07827191745736
A549|chr5_14164518-14165018	8	0.64346	0.75483	0.908979	1294	2	0.46419	0.02053	0.19	1.0	132	6	0.46419	0.34343050889680227	-1.0
K562|chr11_94740589-94741089	5	0.6442	0.67693	0.897891	1295	2	0.3332	0.053321	0.24087	1.0	286	3	0.3332	0.813602979536966	-1.0
A549|chr10_3889573-3890073	6	0.64459	0.70426	0.897891	1296	1	0.49347	0.035429	0.19176	1.0	204	3	0.49347	0.563261530734876	-1.0
A549|chr11_126413725-126414225	5	0.64483	0.67694	0.897891	1297	2	0.084511	0.58468	0.83542	1.0	1279	2	0.084511	0.6870685161615385	-1.0
A549|chrX_107677896-107678396	6	0.64595	0.70426	0.897891	1298	2	0.18178	0.26759	0.63533	1.0	856	4	0.18178	-1.0	-1.0
#chr3_46372232_46372254_46372233	1	0.64632	0.58699	0.872688	1299	0	0.32219	0.35368	0.41301	1.0	981	1	0.32219	-1.0	-1.0
K562|chr1_21763996-21764496	5	0.64748	0.6831	0.897891	1300	2	0.89056	0.01215	0.096573	1.0	78	3	0.89056	0.34470003972369323	-1.0
K562|chr18_48973867-48974367	7	0.64759	0.75271	0.908979	1301	2	0.11529	0.24355	0.62216	1.0	811	4	0.11529	0.2668744262349698	-1.0
K562|chr3_4984958-4985458	6	0.6477	0.70426	0.897891	1302	2	0.44487	0.18216	0.52885	1.0	675	4	0.44487	0.7495430398733309	-1.0
A549|chr15_89117342-89117842	8	0.64774	0.75483	0.908979	1303	2	0.24355	0.076166	0.34268	1.0	386	6	0.24355	0.26473961437515475	-1.0
K562|chr10_11894072-11894572	8	0.64887	0.75483	0.908979	1304	2	0.076142	0.50685	0.86316	1.0	1175	4	0.076142	0.7391469229253219	3.124927155576529
A549|chr22_45717768-45718268	6	0.64949	0.70426	0.897891	1305	2	0.21279	0.2981	0.67187	1.0	906	3	0.21279	0.16268532900628208	-1.0
#chr3_9376728_9376750_9376729	1	0.65153	0.587	0.872688	1306	0	0.58823	0.34847	0.413	1.0	969	1	0.58823	-1.0	-1.0
K562|chr11_360228-360728	7	0.65243	0.75271	0.908979	1307	3	-0.088045	0.13998	0.47374	1.0	565	3	-0.088045	0.5458585477541114	-1.0
A549|chr1_234526853-234527353	8	0.65364	0.75832	0.908979	1308	2	0.38401	0.12733	0.4928	1.0	527	5	0.38401	0.6757908672492028	-1.0
K562|chr2_26754957-26755457	8	0.65385	0.75832	0.908979	1309	3	0.33904	0.16626	0.53462	1.0	638	5	0.33904	0.2536306174647872	-1.0
A549|chr13_110388541-110389041	7	0.65436	0.75271	0.908979	1310	2	0.15976	0.10965	0.41608	1.0	488	5	0.15976	0.24478320141442783	-1.0
A549|chr15_89115917-89116417	8	0.65489	0.75832	0.908979	1311	3	0.47926	0.14807	0.51227	1.0	591	5	0.47926	0.20362330057330658	-1.0
A549|chr7_130924531-130925031	8	0.6551	0.75832	0.908979	1312	2	0.21718	0.24682	0.66713	1.0	816	5	0.21718	0.5759669466552668	-1.0
A549|chr17_27596012-27596512	8	0.65574	0.75832	0.908979	1313	2	0.58575	0.027052	0.21499	1.0	161	5	0.58575	0.364692602338166	-1.0
A549|chr7_130985332-130985832	6	0.65672	0.70426	0.897891	1314	2	0.17503	0.057608	0.2496	1.0	307	4	0.17503	0.24670012690090326	-1.0
A549|chr3_71034911-71035411	8	0.65764	0.75832	0.908979	1315	2	0.071104	0.22848	0.64497	1.0	781	4	0.071104	0.281251990688066	-1.0
K562|chr11_86054210-86054710	5	0.65766	0.6831	0.897891	1316	1	0.92127	0.024406	0.14253	1.0	148	4	0.92127	0.2657436007859839	-1.0
A549|chr11_19952168-19952668	5	0.65939	0.6831	0.897891	1317	2	0.025888	0.53936	0.81303	1.0	1225	2	0.025888	0.4443283579229235	-1.0
A549|chr1_234919157-234919657	4	0.66218	0.68838	0.897891	1318	1	-0.070822	0.59262	0.79683	1.0	1287	1	-0.070822	0.7372979728830302	-1.0
A549|chr3_30598609-30599109	8	0.66275	0.75832	0.908979	1319	3	0.44201	0.11935	0.48417	1.0	509	5	0.44201	0.7911664098043221	-1.0
K562|chr4_1857797-1858297	7	0.66345	0.75272	0.908979	1320	1	0.36221	0.032428	0.20286	1.0	187	6	0.36221	0.7814059642008794	-1.0
A549|chr11_20000767-20001267	5	0.66366	0.70127	0.897891	1321	2	0.14542	0.27274	0.60226	1.0	867	3	0.14542	0.36167999757392605	-1.0
A549|chr8_17801119-17801619	3	0.66373	0.6393	0.897568	1322	1	0.35023	0.26333	0.50275	1.0	846	2	0.35023	0.7652054657907633	4.986152004128169
A549|chr10_3782021-3782521	5	0.66379	0.70127	0.897891	1323	1	0.071131	0.19082	0.52513	1.0	691	2	0.071131	0.8215892257564315	-1.0
A549|chr15_78076390-78076890	8	0.66534	0.76205	0.909362	1324	3	0.029312	0.65064	0.91556	1.0	1325	3	0.029312	0.5892389922912956	-1.0
A549|chr3_58014851-58015351	8	0.66648	0.76206	0.909362	1325	3	0.22955	0.2377	0.65408	1.0	798	5	0.22955	0.24423023368543936	-1.0
A549|chr3_71068233-71068733	8	0.66724	0.76206	0.909362	1326	3	0.42133	0.15082	0.51228	1.0	602	5	0.42133	0.2322773622248017	-1.0
A549|chr5_95834329-95834829	2	0.66844	0.60069	0.875478	1327	1	-0.16524	0.80672	0.8488	1.0	1457	0	-0.16524	0.7904258216537425	-1.0
A549|chr1_64949401-64949901	8	0.6687	0.76858	0.909362	1328	1	0.43636	0.055681	0.29279	1.0	297	6	0.43636	0.21936932838225898	-1.0
A549|chr17_77355097-77355597	8	0.66897	0.76858	0.909362	1329	3	0.17903	0.38654	0.78663	1.0	1023	4	0.17903	0.2079017605028603	-1.0
A549|chr2_54618621-54619121	8	0.66932	0.76858	0.909362	1330	2	0.55937	0.029241	0.21685	1.0	169	6	0.55937	0.19568999065312057	-1.0
#chr3_9376262_9376284_9376263	1	0.66945	0.61285	0.875478	1331	0	0.40567	0.33055	0.38715	1.0	942	1	0.40567	-1.0	-1.0
A549|chr5_17217932-17218432	4	0.67101	0.68838	0.897891	1332	1	0.45548	0.050884	0.20445	1.0	280	2	0.45548	0.5230537029987806	-1.0
K562|chr10_74004287-74004787	8	0.67252	0.76859	0.909362	1333	3	0.44793	0.064941	0.31398	1.0	335	5	0.44793	0.7905395550509179	-1.0
A549|chr5_14182230-14182730	8	0.67324	0.76859	0.909362	1334	1	0.47703	0.04559	0.26529	1.0	260	5	0.47703	0.22505724836034863	-1.0
A549|chr21_38813463-38813963	8	0.6743	0.76859	0.909362	1335	1	0.53708	0.0063129	0.063271	1.0	45	7	0.53708	0.7681882318821444	-1.0
#chr19_55115617_55115639_55115618	1	0.67598	0.61285	0.875478	1336	0	0.57344	0.32402	0.38715	1.0	938	1	0.57344	-1.0	-1.0
A549|chr7_131157794-131158294	8	0.67746	0.77191	0.909362	1337	2	0.15877	0.028927	0.21684	1.0	168	4	0.15877	0.25873032175016464	-1.0
A549|chr11_65508751-65509251	6	0.67808	0.71998	0.90094	1338	2	0.2202	0.38047	0.75333	1.0	1016	3	0.2202	0.7505472768352275	-1.0
A549|chr4_168842137-168842637	8	0.67813	0.77191	0.909362	1339	3	-0.035575	0.59507	0.89969	1.0	1289	3	-0.035575	0.4854732829407686	-1.0
A549|chr10_33264156-33264656	8	0.67853	0.77191	0.909362	1340	2	0.20339	0.22309	0.63242	1.0	765	5	0.20339	0.6458340906788517	-1.0
*SDS	5	0.67888	0.71396	0.899656	1341	2	0.614	0.058008	0.25138	1.0	310	3	0.614	-1.0	-1.0
A549|chr2_43233487-43233987	6	0.67952	0.71998	0.90094	1342	1	0.51852	0.15636	0.49788	1.0	618	4	0.51852	0.7482597619763798	-1.0
K562|chr11_65503230-65503730	5	0.68052	0.71396	0.899656	1343	2	0.1001	0.42422	0.74472	1.0	1063	3	0.1001	0.2887378932026996	-1.0
#chr3_46371947_46371969_46371948	1	0.68074	0.61285	0.875478	1344	0	0.65344	0.31926	0.38715	1.0	934	1	0.65344	-1.0	-1.0
A549|chr3_45616568-45617068	8	0.68222	0.77493	0.909362	1345	3	0.18854	0.014382	0.1461	1.0	92	4	0.18854	0.5457019271719596	-1.0
A549|chr7_27144991-27145491	8	0.68297	0.77493	0.909362	1346	3	0.082269	0.029615	0.21685	1.0	172	4	0.082269	0.7802184062725739	-1.0
A549|chr9_21568377-21568877	8	0.68333	0.77493	0.909362	1347	3	0.31648	0.19822	0.58854	1.0	714	5	0.31648	0.6450712121383165	-1.0
#chr3_46372123_46372145_46372144	1	0.69107	0.64467	0.897891	1348	0	0.31229	0.30893	0.35533	1.0	921	1	0.31229	-1.0	-1.0
A549|chr3_30602859-30603359	8	0.69123	0.78252	0.911207	1349	3	0.25338	0.037154	0.23929	1.0	212	4	0.25338	0.4941937477732149	-1.0
K562|chr17_82097122-82097622	7	0.69154	0.77424	0.909362	1350	1	0.1506	0.14889	0.50699	1.0	592	5	0.1506	0.5101096400008709	5.07827191745736
*PPM1F	5	0.6916	0.74012	0.908648	1351	1	0.1335	0.42716	0.74472	1.0	1065	3	0.1335	-1.0	-1.0
A549|chr11_128467538-128468038	5	0.69281	0.74012	0.908648	1352	2	0.082679	0.19479	0.52513	1.0	704	2	0.082679	0.7624305405380116	-1.0
A549|chr5_95773609-95774109	8	0.69332	0.78669	0.913389	1353	2	0.13986	0.1802	0.5606	1.0	670	4	0.13986	0.19066042263342453	-1.0
A549|chr2_237735227-237735727	7	0.69349	0.77424	0.909362	1354	2	0.43158	0.020737	0.16194	1.0	134	4	0.43158	0.644207907039477	-1.0
K562|chr11_32434747-32435247	4	0.69356	0.70008	0.897891	1355	1	0.20951	0.20782	0.47948	1.0	726	2	0.20951	0.3966830888938919	4.66038957837444
K562|chr10_131898753-131899253	5	0.69389	0.74012	0.908648	1356	2	-0.024434	0.21989	0.53821	1.0	755	2	-0.024434	0.30269331818569395	-1.0
A549|chr12_104255675-104256175	5	0.69418	0.74012	0.908648	1357	2	-0.086433	0.43448	0.74908	1.0	1085	2	-0.086433	0.5316019989836708	-1.0
A549|chr12_53006026-53006526	6	0.69459	0.72509	0.905244	1358	2	0.11014	0.25084	0.61267	1.0	825	4	0.11014	0.8832400003620943	3.042593866112812
K562|chr14_35291382-35291882	3	0.69473	0.65344	0.897891	1359	1	0.27827	0.31447	0.56107	1.0	926	2	0.27827	0.7451807054048383	-1.0
K562|chr12_130873077-130873577	8	0.69686	0.79444	0.913389	1360	3	-0.11637	0.83226	0.96658	1.0	1475	2	-0.11637	0.7865798379183383	-1.0
A549|chr3_66424215-66424715	7	0.69691	0.77425	0.909362	1361	1	0.71346	0.010904	0.12125	1.0	70	6	0.71346	0.1916902395395508	-1.0
A549|chr13_112745926-112746426	8	0.69776	0.79444	0.913389	1362	3	0.5956	0.026524	0.21099	1.0	158	5	0.5956	0.7627177846392807	-1.0
A549|chr2_160376077-160376577	8	0.69836	0.79444	0.913389	1363	1	0.41403	0.010997	0.091967	1.0	71	7	0.41403	0.7756344777906425	-1.0
K562|chr11_118006594-118007094	8	0.69903	0.79744	0.913389	1364	3	0.29981	0.1122	0.45873	1.0	496	5	0.29981	0.4923887257955088	-1.0
K562|chr10_3068104-3068604	3	0.69927	0.65345	0.897891	1365	1	0.14191	0.43727	0.66172	1.0	1090	2	0.14191	0.7713041613380989	6.48011952667834
K562|chr19_2513311-2513811	8	0.69957	0.79744	0.913389	1366	3	0.33752	0.11719	0.47778	1.0	507	5	0.33752	0.5852194828766291	-1.0
K562|chr16_81445027-81445527	3	0.69963	0.65345	0.897891	1367	1	0.068606	0.41798	0.65161	1.0	1058	2	0.068606	0.24152355056759564	10.967703655260529
K562|chr2_26767784-26768284	8	0.69996	0.79744	0.913389	1368	2	0.37988	0.18779	0.577	1.0	687	5	0.37988	0.8319208752213526	-1.0
A549|chr22_46072258-46072758	6	0.70052	0.73663	0.908648	1369	2	0.34489	0.1069	0.38481	1.0	476	4	0.34489	0.6641452644300688	-1.0
K562|chr11_361827-362327	5	0.70068	0.74013	0.908648	1370	2	-0.060466	0.40847	0.73559	1.0	1047	1	-0.060466	0.6325036703065734	-1.0
A549|chr11_128509891-128510391	8	0.70171	0.79744	0.913389	1371	2	0.51875	0.075276	0.34032	1.0	380	6	0.51875	0.8150240790674995	-1.0
A549|chr8_109570621-109571121	8	0.7044	0.79744	0.913389	1372	3	0.24066	0.30975	0.73086	1.0	923	4	0.24066	0.24487895184339337	-1.0
A549|chr5_95845289-95845789	8	0.70473	0.79744	0.913389	1373	2	0.35721	0.079337	0.36452	1.0	392	6	0.35721	0.42191414187744913	-1.0
K562|chr14_68790620-68791120	8	0.70862	0.79745	0.913389	1374	2	0.12264	0.21715	0.62989	1.0	748	4	0.12264	0.8275319165599591	-1.0
#chr3_9376607_9376629_9376628	1	0.70872	0.66405	0.897891	1375	0	0.50084	0.29128	0.33595	1.0	894	1	0.50084	-1.0	-1.0
A549|chr11_122186459-122186959	8	0.71079	0.79745	0.913389	1376	3	0.10518	0.12684	0.4928	1.0	525	4	0.10518	0.19293226260661261	-1.0
K562|chr19_3376434-3376934	8	0.71203	0.79745	0.913389	1377	3	0.03794	0.46846	0.83699	1.0	1124	3	0.03794	0.7677157996863367	-1.0
K562|chr8_22691252-22691752	3	0.71261	0.65345	0.897891	1378	1	0.50954	0.14933	0.36112	1.0	595	2	0.50954	0.7792058124148384	-1.0
#chr19_55115162_55115184_55115163	1	0.71313	0.66405	0.897891	1379	0	0.38963	0.28687	0.33595	1.0	886	1	0.38963	-1.0	-1.0
A549|chr2_237690916-237691416	5	0.71319	0.76214	0.909362	1380	1	0.27707	0.3339	0.67633	1.0	945	3	0.27707	0.7839314593774886	-1.0
K562|chr19_4397356-4397856	8	0.71359	0.79745	0.913389	1381	2	0.59089	0.017109	0.17282	1.0	112	5	0.59089	0.2605708893186688	-1.0
A549|chr2_54524650-54525150	8	0.71636	0.80195	0.913389	1382	2	0.33651	0.034419	0.22369	1.0	197	5	0.33651	0.776835922337657	-1.0
A549|chr4_168695273-168695773	6	0.71676	0.74242	0.908707	1383	2	0.16453	0.30084	0.67187	1.0	910	3	0.16453	0.2661769575193111	-1.0
A549|chr15_98872763-98873263	8	0.72107	0.80195	0.913389	1384	1	0.28703	0.10667	0.43843	1.0	475	5	0.28703	0.8267284779888131	-1.0
K562|chr3_196081948-196082448	8	0.72213	0.80195	0.913389	1385	3	0.10511	0.20567	0.61058	1.0	722	5	0.10511	0.5569595691955794	5.840372659341327
A549|chr4_57114931-57115431	8	0.72317	0.80195	0.913389	1386	3	-0.011735	0.36841	0.77244	1.0	999	3	-0.011735	0.25982986668687397	-1.0
A549|chr7_131231298-131231798	7	0.72462	0.77825	0.909362	1387	2	-0.0084945	0.59292	0.87966	1.0	1288	3	-0.0084945	0.7478340956609584	-1.0
